seed,turn,stability,true_stability,risk,active_civil_wars,settlements,mediated_settlements,brokered_insurgencies,broken_accords,successions,complacency_mean,complacency_max,grievance_mean,comp_avg_population_stability,comp_avg_leader_legitimacy,comp_avg_trust,comp_active_conflict_count,comp_active_insurgency_count,comp_conflict_pressure,comp_insurgency_pressure,comp_stability_contrib_population,comp_stability_contrib_legitimacy,comp_stability_contrib_trust,comp_stability_contrib_conflict_relief,comp_risk_contrib_population,comp_risk_contrib_legitimacy,comp_risk_contrib_trust,comp_risk_contrib_conflict,comp_risk_contrib_insurgency,v3_new_insurgencies,v3_civil_wars_started,v3_tech_breakthroughs,v3_migrations,v3_fragmentation_events,v3_negotiations_concluded,v3_intelligence_ops,ins_organizing,ins_active,ins_escalated,ins_civil_war,ins_suppressed,ins_other,pop_demographic_stress,pop_housing_pressure,pop_unemployment,pop_food_security,pop_refugees,pop_war_casualties,leader_legitimacy,leader_inst_control,leader_war_pressure,leader_elite_support,leader_scandals
42,211,0.4056,0.3181,0.6472,3,1,1,12,0,0,0.2872,0.55,0.7543,0.0994,0.3892,0.6661,1,6,0.125,1.0,0.0348,0.1168,0.1665,0.0875,0.3152,0.1527,0.0668,0.0125,0.1,1,0,0,14,0,0,24,0,2,3,0,6,0,0.3898,0.6374,0.12,0.7991,0.4584,0.3937,0.4603,0.5,0.0114,0.291,648
42,212,0.4055,0.3347,0.6306,3,1,1,11,1,0,0.2889,0.55,0.7461,0.0992,0.3891,0.6663,1,5,0.125,0.8333,0.0347,0.1167,0.1666,0.0875,0.3153,0.1527,0.0667,0.0125,0.0833,0,0,0,11,0,0,18,0,1,3,0,6,0,0.4009,0.6448,0.12,0.7991,0.4625,0.396,0.4575,0.5,0.0182,0.2905,656
42,213,0.4068,0.3526,0.6128,3,0,0,11,0,0,0.2898,0.55,0.7642,0.0997,0.3912,0.6682,1,4,0.125,0.6667,0.0349,0.1173,0.1671,0.0875,0.3151,0.1522,0.0664,0.0125,0.0667,1,0,0,9,0,1,24,0,1,3,0,7,0,0.3991,0.6637,0.12,0.7991,0.4665,0.3984,0.4582,0.5,0.015,0.2905,663
42,214,0.4153,0.3445,0.6217,3,0,0,12,1,1,0.2908,0.55,0.778,0.1124,0.4036,0.6694,1,5,0.125,0.8333,0.0394,0.1211,0.1673,0.0875,0.3106,0.1491,0.0661,0.0125,0.0833,1,0,0,11,0,0,14,0,2,3,0,7,0,0.4158,0.6809,0.12,0.7991,0.4703,0.4007,0.4682,0.5,0.009,0.2905,607
42,215,0.4127,0.3419,0.6239,3,0,0,12,0,0,0.2917,0.55,0.7888,0.1122,0.395,0.6696,1,5,0.125,0.8333,0.0393,0.1185,0.1674,0.0875,0.3107,0.1512,0.0661,0.0125,0.0833,0,0,0,11,0,1,18,0,2,3,0,7,0,0.4045,0.6958,0.12,0.7991,0.474,0.403,0.4609,0.5,0.0107,0.2905,616
42,216,0.4057,0.3182,0.6468,4,0,0,12,0,0,0.2935,0.55,0.7973,0.1047,0.3806,0.6693,1,6,0.125,1.0,0.0367,0.1142,0.1673,0.0875,0.3133,0.1549,0.0661,0.0125,0.1,0,0,0,12,0,0,24,0,2,4,0,6,0,0.407,0.7111,0.12,0.7991,0.4776,0.4053,0.4503,0.5,0.008,0.2905,626
42,217,0.4121,0.3246,0.6412,4,1,1,13,0,1,0.2954,0.55,0.8042,0.1099,0.3946,0.6709,1,7,0.125,1.0,0.0385,0.1184,0.1677,0.0875,0.3115,0.1514,0.0658,0.0125,0.1,1,1,0,5,0,1,15,1,1,3,1,6,0,0.4022,0.7122,0.12,0.7991,0.4811,0.4076,0.4681,0.5,0.0099,0.291,560
42,218,0.414,0.3265,0.6398,3,2,2,13,0,0,0.2972,0.55,0.8156,0.1068,0.4035,0.672,1,7,0.125,1.0,0.0374,0.1211,0.168,0.0875,0.3126,0.1491,0.0656,0.0125,0.1,1,1,0,9,0,0,16,0,2,3,0,6,0,0.3953,0.7045,0.12,0.7991,0.4846,0.4099,0.4709,0.5,0.011,0.2905,568
42,219,0.4137,0.3429,0.6235,3,0,0,11,0,0,0.3,0.55,0.8232,0.105,0.4039,0.673,1,5,0.125,0.8333,0.0368,0.1212,0.1682,0.0875,0.3132,0.149,0.0654,0.0125,0.0833,0,0,0,17,0,0,17,0,2,3,0,6,0,0.4079,0.7213,0.12,0.7991,0.488,0.4122,0.466,0.5,0.0107,0.2905,576
42,220,0.4055,0.318,0.6477,4,0,0,11,0,0,0.298,0.55,0.828,0.0924,0.39,0.6747,1,6,0.125,1.0,0.0323,0.117,0.1687,0.0875,0.3177,0.1525,0.0651,0.0125,0.1,0,3,0,14,0,1,15,0,2,1,3,5,0,0.4108,0.7369,0.12,0.7991,0.4913,0.4145,0.4556,0.5,0.0087,0.2905,585
42,221,0.4002,0.3127,0.6524,3,1,1,12,1,0,0.2989,0.55,0.8297,0.087,0.3787,0.6747,1,7,0.125,1.0,0.0304,0.1136,0.1687,0.0875,0.3196,0.1553,0.0651,0.0125,0.1,1,1,0,12,0,0,17,0,3,1,2,5,0,0.4161,0.7374,0.12,0.7991,0.4946,0.4168,0.4499,0.5,0.0056,0.2905,594
42,222,0.4006,0.3131,0.6517,3,0,0,12,0,0,0.2998,0.55,0.8412,0.0936,0.3732,0.6736,1,7,0.125,1.0,0.0328,0.112,0.1684,0.0875,0.3172,0.1567,0.0653,0.0125,0.1,1,1,0,5,0,0,15,1,3,1,2,5,0,0.4141,0.7495,0.12,0.7991,0.4977,0.4191,0.4457,0.5,0.0069,0.291,603
42,223,0.4023,0.3148,0.6503,4,0,0,12,0,0,0.3008,0.55,0.8515,0.0945,0.3758,0.6756,1,8,0.125,1.0,0.0331,0.1128,0.1689,0.0875,0.3169,0.156,0.0649,0.0125,0.1,0,0,0,16,0,1,22,1,3,2,2,4,0,0.4159,0.7633,0.12,0.7991,0.5006,0.4213,0.446,0.5,0.0149,0.2905,611
42,224,0.4068,0.3193,0.646,5,0,0,12,0,0,0.2962,0.55,0.8605,0.1048,0.3789,0.6756,1,7,0.125,1.0,0.0367,0.1137,0.1689,0.0875,0.3133,0.1553,0.0649,0.0125,0.1,0,0,0,12,0,0,16,0,2,3,2,5,0,0.4177,0.7778,0.12,0.7991,0.5036,0.4236,0.4474,0.5,0.0104,0.2914,620
42,225,0.4045,0.317,0.6482,4,3,3,12,1,1,0.2538,0.55,0.8684,0.099,0.3781,0.6757,1,7,0.125,1.0,0.0347,0.1134,0.1689,0.0875,0.3153,0.1555,0.0649,0.0125,0.1,0,1,0,14,0,0,20,0,0,4,0,5,0,0.4125,0.7557,0.12,0.7991,0.5065,0.4258,0.4538,0.5,0.0134,0.2929,557
42,226,0.4146,0.3479,0.6049,3,1,1,9,0,0,0.2538,0.55,0.8753,0.0886,0.3831,0.6748,0,4,0.0,0.6667,0.031,0.1149,0.1687,0.1,0.319,0.1542,0.065,0.0,0.0667,0,0,0,15,0,0,12,0,0,3,0,5,0,0.4089,0.7594,0.12,0.7991,0.5065,0.4258,0.4538,0.5,0.0143,0.2914,565
42,227,0.4102,0.3602,0.5916,2,1,1,8,0,0,0.2538,0.55,0.8672,0.0934,0.362,0.6758,0,3,0.0,0.5,0.0327,0.1086,0.1689,0.1,0.3173,0.1595,0.0648,0.0,0.05,0,0,0,13,0,0,13,0,0,2,0,5,0,0.4096,0.7592,0.12,0.7991,0.5065,0.4258,0.4405,0.5,0.0089,0.2905,576
42,228,0.4139,0.3806,0.5719,2,0,0,7,0,0,0.2538,0.55,0.8563,0.0948,0.3722,0.6762,0,2,0.0,0.3333,0.0332,0.1117,0.1691,0.1,0.3168,0.1569,0.0648,0.0,0.0333,0,1,0,9,0,0,16,0,0,1,1,5,0,0.4165,0.7653,0.12,0.7991,0.5065,0.4258,0.4456,0.5,0.0112,0.291,584
42,229,0.4311,0.3811,0.5729,1,1,1,8,0,0,0.2538,0.55,0.8434,0.1166,0.4032,0.6772,0,3,0.0,0.5,0.0408,0.121,0.1693,0.1,0.3092,0.1492,0.0646,0.0,0.05,1,0,0,15,0,0,7,0,1,0,1,5,0,0.4102,0.7551,0.12,0.7991,0.5065,0.4258,0.4698,0.5,0.0083,0.291,589
42,230,0.4278,0.3945,0.5595,1,0,0,7,0,0,0.2548,0.55,0.8329,0.1093,0.4006,0.6774,0,2,0.0,0.3333,0.0383,0.1202,0.1694,0.1,0.3117,0.1499,0.0645,0.0,0.0333,0,0,0,9,0,0,17,0,1,0,1,5,0,0.4162,0.7541,0.12,0.7991,0.5065,0.4258,0.4653,0.5,0.0147,0.291,597
42,231,0.4237,0.3404,0.6132,1,0,0,9,0,0,0.2557,0.55,0.8345,0.1019,0.3956,0.6775,0,5,0.0,0.8333,0.0357,0.1187,0.1694,0.1,0.3143,0.1511,0.0645,0.0,0.0833,2,0,0,16,0,0,16,1,3,0,1,4,0,0.4162,0.7535,0.12,0.7991,0.5065,0.4258,0.4617,0.5,0.0157,0.291,605
42,232,0.418,0.318,0.6346,2,0,0,10,0,0,0.2538,0.55,0.8358,0.1046,0.3731,0.6777,0,6,0.0,1.0,0.0366,0.1119,0.1694,0.1,0.3134,0.1567,0.0645,0.0,0.1,1,0,0,9,0,0,26,1,3,1,1,4,0,0.4167,0.7557,0.12,0.7991,0.5065,0.4258,0.4456,0.5,0.0155,0.291,615
42,233,0.428,0.328,0.6259,2,1,1,11,0,1,0.2538,0.55,0.8369,0.111,0.3989,0.6779,0,7,0.0,1.0,0.0388,0.1197,0.1695,0.1,0.3112,0.1503,0.0644,0.0,0.1,1,0,0,16,0,0,13,1,3,1,1,4,0,0.41,0.746,0.12,0.7991,0.5065,0.4258,0.4758,0.5,0.0152,0.2905,548
42,234,0.4182,0.3182,0.6347,2,0,0,10,0,0,0.2557,0.55,0.8376,0.0992,0.3799,0.678,0,7,0.0,1.0,0.0347,0.114,0.1695,0.1,0.3153,0.155,0.0644,0.0,0.1,0,0,0,11,0,0,20,1,4,1,1,3,0,0.4162,0.7508,0.12,0.7991,0.5065,0.4258,0.4495,0.5,0.0145,0.2905,559
42,235,0.4295,0.3295,0.6247,4,0,0,11,0,2,0.2548,0.55,0.8379,0.11,0.4042,0.6787,0,8,0.0,1.0,0.0385,0.1213,0.1697,0.1,0.3115,0.1489,0.0643,0.0,0.1,1,0,0,12,0,0,12,0,4,3,1,3,0,0.4263,0.7592,0.12,0.7991,0.5065,0.4258,0.4668,0.5,0.0106,0.291,420
42,236,0.4168,0.3168,0.6358,4,0,0,11,0,0,0.2566,0.55,0.8378,0.1004,0.3721,0.6801,0,8,0.0,1.0,0.0351,0.1116,0.17,0.1,0.3149,0.157,0.064,0.0,0.1,0,0,0,17,0,0,13,0,4,3,1,3,0,0.4187,0.7655,0.12,0.7991,0.5065,0.4258,0.443,0.5,0.0117,0.291,432
42,237,0.4284,0.3284,0.6259,2,2,2,11,0,0,0.2585,0.55,0.8371,0.1049,0.4049,0.6807,0,8,0.0,1.0,0.0367,0.1215,0.1702,0.1,0.3133,0.1488,0.0639,0.0,0.1,0,1,0,18,0,0,18,0,4,1,1,3,0,0.4059,0.7468,0.12,0.7991,0.5065,0.4258,0.4707,0.5,0.0204,0.2914,436
42,238,0.4327,0.3327,0.6222,2,2,2,10,0,0,0.2603,0.55,0.8356,0.1068,0.4167,0.6811,0,7,0.0,1.0,0.0374,0.125,0.1703,0.1,0.3126,0.1458,0.0638,0.0,0.1,1,0,0,7,0,0,17,0,3,2,0,3,0,0.4031,0.7302,0.12,0.7991,0.5065,0.4258,0.48,0.5,0.0124,0.2919,443
42,239,0.4252,0.3419,0.6121,3,0,0,8,0,0,0.2585,0.55,0.833,0.1017,0.3976,0.6811,0,5,0.0,0.8333,0.0356,0.1193,0.1703,0.1,0.3144,0.1506,0.0638,0.0,0.0833,0,0,0,13,0,0,22,0,2,3,0,3,0,0.4145,0.7406,0.12,0.7991,0.5065,0.4258,0.4611,0.5,0.0108,0.291,452
42,240,0.4152,0.3319,0.6207,2,1,1,9,0,0,0.2594,0.55,0.8345,0.0964,0.3702,0.6818,0,5,0.0,0.8333,0.0337,0.1111,0.1704,0.1,0.3163,0.1575,0.0636,0.0,0.0833,1,0,0,17,0,0,10,0,2,2,0,4,0,0.4094,0.737,0.12,0.7991,0.5065,0.4258,0.4454,0.5,0.01,0.2905,463
7,1,0.6028,0.6028,0.3567,0,0,0,0,0,0,0.0,0.0,0.0,0.5952,0.6899,0.5002,3,0,0.375,0.0,0.2083,0.207,0.125,0.0625,0.1417,0.0775,0.1,0.0375,0.0,0,0,0,12,0,3,16,0,0,0,0,0,0,0.1506,0.225,0.12,0.705,0.0221,0.0045,0.6856,0.5,0.0063,0.6005,0
7,2,0.6056,0.6056,0.3536,0,0,0,0,0,0,0.0,0.0,0.0,0.6098,0.6779,0.5053,3,0,0.375,0.0,0.2134,0.2034,0.1263,0.0625,0.1366,0.0805,0.0989,0.0375,0.0,0,0,0,12,0,1,11,0,0,0,0,0,0,0.1462,0.1688,0.12,0.7097,0.0422,0.0092,0.6776,0.5,0.0049,0.601,0
7,3,0.6071,0.6071,0.3519,0,0,0,0,0,0,0.0,0.0,0.0,0.6175,0.6699,0.5102,3,0,0.375,0.0,0.2161,0.201,0.1276,0.0625,0.1339,0.0825,0.098,0.0375,0.0,0,0,0,14,0,1,11,0,0,0,0,0,0,0.1446,0.1266,0.12,0.7142,0.0606,0.0141,0.6721,0.5,0.0076,0.6014,0
7,4,0.6129,0.6129,0.346,0,0,0,0,0,0,0.0,0.0,0.0,0.6358,0.6624,0.5166,3,0,0.375,0.0,0.2225,0.1987,0.1292,0.0625,0.1275,0.0844,0.0967,0.0375,0.0,0,0,0,8,0,2,17,0,0,0,0,0,0,0.1453,0.0949,0.12,0.7185,0.0778,0.019,0.6673,0.5,0.0019,0.6014,0
7,5,0.6179,0.6179,0.3411,0,0,0,0,0,0,0.0,0.0,0.0,0.65,0.6595,0.52,3,0,0.375,0.0,0.2275,0.1979,0.13,0.0625,0.1225,0.0851,0.096,0.0375,0.0,0,0,0,13,0,0,12,0,0,0,0,0,0,0.1485,0.0712,0.12,0.7226,0.0936,0.024,0.6656,0.5,0.0,0.6024,0
7,6,0.6155,0.6155,0.3432,0,0,0,0,0,0,0.0,0.0,0.0,0.6496,0.6488,0.5239,3,0,0.375,0.0,0.2273,0.1946,0.131,0.0625,0.1227,0.0878,0.0952,0.0375,0.0,0,0,0,14,0,1,11,0,0,0,0,0,0,0.1502,0.0534,0.12,0.7265,0.1082,0.029,0.6581,0.5,0.0,0.5929,1
7,7,0.6183,0.6183,0.3404,0,0,0,0,0,0,0.0,0.0,0.0,0.6559,0.648,0.5275,3,0,0.375,0.0,0.2296,0.1944,0.1319,0.0625,0.1204,0.088,0.0945,0.0375,0.0,0,0,0,19,0,1,10,0,0,0,0,0,0,0.1526,0.0401,0.12,0.7302,0.1216,0.0341,0.6576,0.5,0.0,0.5933,1
7,8,0.6154,0.6154,0.343,0,0,0,0,0,0,0.0,0.0,0.0,0.6548,0.6371,0.5305,3,0,0.375,0.0,0.2292,0.1911,0.1326,0.0625,0.1208,0.0907,0.0939,0.0375,0.0,0,0,0,15,0,0,13,0,0,0,0,0,0,0.1561,0.0301,0.12,0.7337,0.1339,0.0393,0.6503,0.5,0.0,0.5848,2
7,9,0.6133,0.6133,0.3449,0,0,0,0,0,0,0.012,0.012,0.0,0.6514,0.6316,0.5333,3,0,0.375,0.0,0.228,0.1895,0.1333,0.0625,0.122,0.0921,0.0933,0.0375,0.0,0,0,0,15,0,0,12,0,0,0,0,0,0,0.1606,0.0228,0.12,0.737,0.1455,0.0445,0.6462,0.5,0.0,0.5752,3
7,10,0.6209,0.6209,0.338,0,0,0,0,0,0,0.024,0.024,0.0,0.6632,0.6394,0.5379,3,0,0.375,0.0,0.2321,0.1918,0.1345,0.0625,0.1179,0.0901,0.0924,0.0375,0.0,0,0,0,15,0,3,9,0,0,0,0,0,0,0.1653,0.0175,0.12,0.7401,0.1567,0.0497,0.6511,0.5,0.0,0.5757,3
7,11,0.6222,0.6222,0.3368,0,0,0,0,0,0,0.036,0.036,0.0,0.6645,0.6382,0.5427,3,0,0.375,0.0,0.2326,0.1915,0.1357,0.0625,0.1174,0.0905,0.0915,0.0375,0.0,0,0,0,16,0,3,12,0,0,0,0,0,0,0.1709,0.0136,0.12,0.7431,0.167,0.0551,0.6499,0.5,0.0,0.5757,3
7,12,0.6105,0.6105,0.3812,0,0,0,2,0,0,0.048,0.048,0.0,0.6435,0.6226,0.5438,3,2,0.375,0.3333,0.2252,0.1868,0.136,0.0625,0.1248,0.0943,0.0912,0.0375,0.0333,2,0,0,7,0,0,10,1,1,0,0,0,0,0.1772,0.0109,0.12,0.7459,0.1764,0.0604,0.6386,0.5,0.0,0.5571,5
7,13,0.6143,0.6143,0.3611,0,0,0,2,0,0,0.06,0.06,0.0,0.6491,0.6257,0.5475,3,1,0.375,0.1667,0.2272,0.1877,0.1369,0.0625,0.1228,0.0936,0.0905,0.0375,0.0167,0,0,0,18,0,3,15,0,1,0,0,1,0,0.1836,0.0091,0.12,0.7486,0.1852,0.0658,0.6403,0.5,0.0,0.5576,5
7,14,0.6059,0.6059,0.369,0,0,0,2,0,0,0.072,0.072,0.02,0.6336,0.6126,0.5514,3,1,0.375,0.1667,0.2218,0.1838,0.1378,0.0625,0.1282,0.0968,0.0897,0.0375,0.0167,0,0,0,9,0,3,15,0,1,0,0,1,0,0.1915,0.0129,0.12,0.7512,0.1934,0.0713,0.6307,0.5,0.0019,0.539,7
7,15,0.6056,0.6056,0.3695,0,0,0,2,0,0,0.084,0.084,0.0391,0.6288,0.6164,0.5524,3,1,0.375,0.1667,0.2201,0.1849,0.1381,0.0625,0.1299,0.0959,0.0895,0.0375,0.0167,0,0,0,11,0,1,12,0,1,0,0,1,0,0.1957,0.0207,0.12,0.7536,0.2011,0.0768,0.6324,0.5,0.0029,0.539,7
7,16,0.61,0.61,0.3654,0,0,0,2,0,0,0.096,0.096,0.053,0.6372,0.6209,0.5527,3,1,0.375,0.1667,0.223,0.1863,0.1382,0.0625,0.127,0.0948,0.0895,0.0375,0.0167,0,0,0,13,0,0,13,0,1,0,0,1,0,0.1998,0.03,0.12,0.7559,0.2086,0.0824,0.6352,0.5,0.0011,0.5395,7
7,17,0.609,0.609,0.3664,0,0,0,2,0,0,0.108,0.108,0.0623,0.6333,0.6204,0.555,3,1,0.375,0.1667,0.2217,0.1861,0.1387,0.0625,0.1283,0.0949,0.089,0.0375,0.0167,0,0,0,13,0,1,14,0,1,0,0,1,0,0.2047,0.039,0.12,0.7581,0.2153,0.088,0.6344,0.5,0.0026,0.54,7
7,18,0.6123,0.6123,0.3634,0,0,0,2,0,0,0.12,0.12,0.0798,0.6393,0.6219,0.5578,3,1,0.375,0.1667,0.2238,0.1866,0.1394,0.0625,0.1262,0.0945,0.0884,0.0375,0.0167,0,0,0,9,0,2,12,0,1,0,0,1,0,0.2087,0.0498,0.12,0.7602,0.2209,0.0937,0.635,0.5,0.0011,0.5405,7
7,19,0.6044,0.6044,0.3706,0,0,0,2,0,0,0.132,0.132,0.1046,0.6288,0.6073,0.5586,3,1,0.375,0.1667,0.2201,0.1822,0.1396,0.0625,0.1299,0.0982,0.0883,0.0375,0.0167,0,0,0,12,0,1,15,0,1,0,0,1,0,0.2137,0.064,0.12,0.7622,0.2259,0.0993,0.6243,0.5,0.0,0.5214,9
7,20,0.6081,0.6081,0.3672,0,0,0,2,0,0,0.144,0.144,0.1227,0.6335,0.6125,0.5605,3,1,0.375,0.1667,0.2217,0.1838,0.1401,0.0625,0.1283,0.0969,0.0879,0.0375,0.0167,0,0,0,8,0,2,10,0,1,0,0,1,0,0.2181,0.079,0.12,0.7641,0.23,0.1051,0.6273,0.5,0.0,0.5214,9
7,21,0.6104,0.6104,0.365,0,0,0,2,0,0,0.156,0.156,0.1347,0.6384,0.6117,0.5638,3,1,0.375,0.1667,0.2235,0.1835,0.1409,0.0625,0.1265,0.0971,0.0872,0.0375,0.0167,0,0,0,11,0,3,8,0,1,0,0,1,0,0.2223,0.0928,0.12,0.7659,0.2337,0.1108,0.6265,0.5,0.0,0.5124,10
7,22,0.6094,0.6094,0.3658,0,0,0,2,0,0,0.168,0.168,0.1423,0.6392,0.6071,0.5641,3,1,0.375,0.1667,0.2237,0.1821,0.141,0.0625,0.1263,0.0982,0.0872,0.0375,0.0167,0,0,0,8,0,1,15,0,1,0,0,1,0,0.2256,0.1045,0.12,0.7676,0.2365,0.1166,0.623,0.5,0.0,0.5033,11
7,23,0.606,0.606,0.3524,0,0,0,2,0,0,0.18,0.18,0.147,0.6333,0.6001,0.5673,3,0,0.375,0.0,0.2216,0.18,0.1418,0.0625,0.1284,0.1,0.0865,0.0375,0.0,0,0,0,13,0,3,15,0,0,0,0,2,0,0.2287,0.1143,0.12,0.7692,0.2393,0.1224,0.6177,0.5,0.0,0.4938,12
7,24,0.6147,0.6147,0.3432,0,0,0,2,0,0,0.192,0.192,0.1497,0.6303,0.5891,0.5696,2,0,0.25,0.0,0.2206,0.1767,0.1424,0.075,0.1294,0.1027,0.0861,0.025,0.0,0,0,0,9,0,2,18,0,0,0,0,2,0,0.2311,0.1221,0.12,0.7707,0.2421,0.1272,0.6099,0.5,0.0,0.4757,14
7,25,0.6135,0.6135,0.3445,0,0,0,2,0,0,0.204,0.204,0.1514,0.6264,0.5897,0.5694,2,0,0.25,0.0,0.2192,0.1769,0.1423,0.075,0.1308,0.1026,0.0861,0.025,0.0,0,0,0,15,0,0,11,0,0,0,0,2,0,0.2335,0.1282,0.12,0.7722,0.2447,0.1319,0.6098,0.5,0.0,0.4667,15
7,26,0.6099,0.6099,0.3478,0,0,0,2,0,0,0.216,0.216,0.1523,0.6201,0.5849,0.5695,2,0,0.25,0.0,0.217,0.1755,0.1424,0.075,0.133,0.1038,0.0861,0.025,0.0,0,0,0,13,0,0,12,0,0,0,0,2,0,0.2355,0.133,0.12,0.7736,0.2474,0.1367,0.6061,0.5,0.0,0.4524,17
7,27,0.6099,0.6099,0.348,0,0,0,2,0,0,0.228,0.228,0.1529,0.6162,0.5871,0.5726,2,0,0.25,0.0,0.2157,0.1761,0.1431,0.075,0.1343,0.1032,0.0855,0.025,0.0,0,0,0,11,0,2,12,0,0,0,0,2,0,0.2373,0.1368,0.12,0.7749,0.2492,0.1415,0.6072,0.5,0.0015,0.4438,18
7,28,0.6223,0.6223,0.3357,0,0,0,2,0,0,0.24,0.24,0.1533,0.6153,0.5863,0.5742,1,0,0.125,0.0,0.2153,0.1759,0.1436,0.0875,0.1347,0.1034,0.0852,0.0125,0.0,0,0,0,12,0,1,15,0,0,0,0,2,0,0.2386,0.1397,0.12,0.7762,0.2492,0.1448,0.6062,0.5,0.0001,0.4395,19
7,29,0.6242,0.6242,0.3341,0,0,0,2,0,0,0.252,0.252,0.1535,0.617,0.589,0.5762,1,0,0.125,0.0,0.2159,0.1767,0.144,0.0875,0.1341,0.1028,0.0848,0.0125,0.0,0,0,0,9,0,1,11,0,0,0,0,2,0,0.2398,0.1421,0.12,0.7774,0.2492,0.148,0.6077,0.5,0.0,0.4395,20
7,30,0.6225,0.6225,0.3358,0,0,0,2,0,0,0.264,0.264,0.1536,0.612,0.5872,0.5788,1,0,0.125,0.0,0.2142,0.1761,0.1447,0.0875,0.1358,0.1032,0.0842,0.0125,0.0,0,0,0,14,0,2,10,0,0,0,0,2,0,0.2406,0.144,0.12,0.7785,0.2492,0.1512,0.606,0.5,0.0,0.43,21
7,31,0.629,0.629,0.3297,0,0,0,2,0,0,0.276,0.276,0.1537,0.6224,0.5956,0.5801,1,0,0.125,0.0,0.2178,0.1787,0.145,0.0875,0.1322,0.1011,0.084,0.0125,0.0,0,0,0,9,0,1,13,0,0,0,0,2,0,0.2419,0.1456,0.12,0.7796,0.2492,0.1545,0.6114,0.5,0.0,0.43,21
7,32,0.619,0.619,0.3391,0,0,0,2,0,0,0.288,0.288,0.1538,0.6059,0.5796,0.5824,1,0,0.125,0.0,0.2121,0.1739,0.1456,0.0875,0.1379,0.1051,0.0835,0.0125,0.0,0,0,0,8,0,2,9,0,0,0,0,2,0,0.2427,0.1469,0.12,0.7806,0.2492,0.1578,0.5999,0.5,0.0,0.4143,24
7,33,0.6167,0.6167,0.3413,0,0,0,2,0,0,0.3,0.3,0.1538,0.6011,0.5774,0.5825,1,0,0.125,0.0,0.2104,0.1732,0.1456,0.0875,0.1396,0.1056,0.0835,0.0125,0.0,1,0,0,15,0,0,17,0,0,0,0,3,0,0.2437,0.1481,0.12,0.7816,0.2492,0.161,0.5979,0.5,0.0,0.4143,25
7,34,0.6103,0.6061,0.3641,0,0,0,3,0,0,0.312,0.312,0.1538,0.5888,0.569,0.5838,1,1,0.125,0.1667,0.2061,0.1707,0.146,0.0875,0.1439,0.1078,0.0832,0.0125,0.0167,1,0,0,12,0,0,16,1,0,0,0,3,0,0.2446,0.1492,0.12,0.7825,0.2492,0.1643,0.5919,0.5,0.0,0.4095,27
7,35,0.6116,0.6116,0.3465,0,0,0,3,0,0,0.324,0.324,0.1538,0.5855,0.5746,0.5871,1,0,0.125,0.0,0.2049,0.1724,0.1468,0.0875,0.1451,0.1063,0.0826,0.0125,0.0,0,0,0,6,0,2,14,0,0,0,0,4,0,0.2458,0.1502,0.12,0.7834,0.2492,0.1676,0.5953,0.5,0.0017,0.4005,28
7,36,0.612,0.612,0.3462,0,0,0,3,0,0,0.336,0.336,0.1538,0.5854,0.5754,0.5878,1,0,0.125,0.0,0.2049,0.1726,0.147,0.0875,0.1451,0.1062,0.0824,0.0125,0.0,0,0,0,17,0,1,15,0,0,0,0,4,0,0.2463,0.151,0.12,0.7842,0.2492,0.1709,0.5954,0.5,0.0018,0.3962,29
7,37,0.6087,0.6087,0.3491,0,0,0,3,0,0,0.348,0.348,0.1636,0.5811,0.5695,0.5878,1,0,0.125,0.0,0.2034,0.1709,0.147,0.0875,0.1466,0.1076,0.0824,0.0125,0.0,0,0,0,10,0,0,13,0,0,0,0,4,0,0.2475,0.1543,0.12,0.785,0.2492,0.1742,0.5911,0.5,0.0003,0.3871,31
7,38,0.5918,0.5918,0.3651,0,0,0,3,0,0,0.36,0.36,0.205,0.5486,0.5501,0.5891,1,0,0.125,0.0,0.192,0.165,0.1473,0.0875,0.158,0.1125,0.0822,0.0125,0.0,0,0,0,21,0,1,15,0,0,0,0,4,0,0.2484,0.1672,0.12,0.7858,0.2492,0.1776,0.5767,0.5,0.0027,0.3776,35
7,39,0.5982,0.5982,0.3594,0,0,0,3,0,0,0.372,0.372,0.2404,0.5559,0.5628,0.5891,1,0,0.125,0.0,0.1946,0.1688,0.1473,0.0875,0.1554,0.1093,0.0822,0.0125,0.0,0,0,0,11,0,0,12,0,0,0,0,4,0,0.2515,0.186,0.12,0.7865,0.2492,0.1809,0.5845,0.5,0.0013,0.3776,35
7,40,0.5992,0.5992,0.3587,0,0,0,3,0,0,0.384,0.384,0.2783,0.5538,0.5672,0.5909,1,0,0.125,0.0,0.1938,0.1702,0.1477,0.0875,0.1562,0.1082,0.0818,0.0125,0.0,0,0,0,13,0,1,18,0,0,0,0,4,0,0.2546,0.2088,0.12,0.7872,0.2492,0.1843,0.5867,0.5,0.0047,0.3781,35
7,41,0.597,0.5928,0.3775,0,0,0,3,0,0,0.396,0.396,0.2958,0.5497,0.5633,0.5925,1,1,0.125,0.1667,0.1924,0.169,0.1481,0.0875,0.1576,0.1092,0.0815,0.0125,0.0167,0,0,0,11,0,1,6,0,1,0,0,3,0,0.2575,0.2294,0.12,0.7878,0.2492,0.1876,0.584,0.5,0.0018,0.3733,37
